Date,TripID,Kolb2Wil,Wil2Cray,Cray2Rose,Rose2Swan,Swan2Col,Col2Alv
6/17/2014,2918,,,,99,,
6/17/2014,2921,,,,71,,
6/17/2014,2924,,,,306,54,
6/17/2014,293,,,,65,51,
6/17/2014,2933,,,63,,,
6/17/2014,2937,,,51,,,
6/17/2014,2938,,,,71,,
6/17/2014,2943,,,,93,,
6/17/2014,2947,,,,104,,
6/17/2014,2948,,,,,83,
6/17/2014,295,,,,97,72,
6/17/2014,2950,,,59,334,,
6/17/2014,2951,,,,,597,114
6/17/2014,2953,,,,,66,
6/17/2014,2956,,,,75,,
6/17/2014,2957,,,,90,,
6/17/2014,2961,,,59,183,469,
6/17/2014,2965,93,,,,,
6/17/2014,2967,,,,,83,
6/17/2014,297,,,,63,62,
6/17/2014,2971,,,,,76,
6/17/2014,2976,,137,55,57,,
6/17/2014,2978,,173,,,,
6/17/2014,2983,,,,,48,
6/17/2014,299,,,,,42,
6/17/2014,2990,,,,67,,
6/17/2014,2995,,,91,71,,
6/17/2014,2996,,,,,67,
6/17/2014,3,,,52,,,
6/17/2014,3009,,,,61,67,
6/17/2014,3010,,,,102,,
6/17/2014,3012,117,,,,,
6/17/2014,3013,,,,,79,
6/17/2014,3015,,,59,95,,
6/17/2014,3017,,,,96,,
6/17/2014,3024,,169,54,74,57,
6/17/2014,3028,,,59,,,
6/17/2014,3030,,,,110,,
6/17/2014,3035,,,,159,,
6/17/2014,304,,,,59,,
6/17/2014,3044,125,,,,,
6/17/2014,3045,,168,51,76,48,71
6/17/2014,3048,103,,,69,61,
6/17/2014,305,,,,57,,
6/17/2014,3053,84,131,51,,,
6/17/2014,3057,89,167,,,,
6/17/2014,3060,,,,59,,
6/17/2014,3061,,,,,,112
6/17/2014,3065,,,86,68,,
6/17/2014,3076,82,,,,,
6/17/2014,3080,,,63,99,,
6/17/2014,3081,,,222,152,,
6/17/2014,3089,,,,,,57
6/17/2014,309,,,,73,,
6/17/2014,3091,,,,,,62
6/17/2014,3094,,114,,,,
6/17/2014,3101,,,,68,,
6/17/2014,3103,,,,,,85
6/17/2014,3106,507,,,,,
6/17/2014,3109,,,,,,74
6/17/2014,3119,,,57,81,,
6/17/2014,3123,,125,52,55,88,
6/17/2014,3127,,173,229,114,169,
6/17/2014,3130,,,,64,62,116
6/17/2014,3131,,,,171,,
6/17/2014,3135,174,,,,,
6/17/2014,3141,,,423,97,66,82
6/17/2014,3148,,203,147,,,
6/17/2014,3149,,,,283,,
6/17/2014,315,,,,98,61,
6/17/2014,3150,,,,,88,344
6/17/2014,3154,,146,57,69,71,62
6/17/2014,3163,,,57,70,58,
6/17/2014,3165,109,,,,,
6/17/2014,3167,87,,,,,
6/17/2014,3168,,630,95,,,
6/17/2014,3169,,,55,111,,
6/17/2014,317,,,,51,,
6/17/2014,3174,,,,297,86,151
6/17/2014,3175,113,103,73,,,506
6/17/2014,3180,,,,98,,
6/17/2014,3181,78,,,,,
6/17/2014,3183,89,126,58,,,
6/17/2014,3184,,,,,131,
6/17/2014,3185,,,,66,51,
6/17/2014,3187,97,80,49,82,58,69
6/17/2014,3190,,,,94,,
6/17/2014,320,,,46,58,48,
6/17/2014,3200,,127,52,83,61,
6/17/2014,3203,,92,,,,
6/17/2014,3206,546,,,,,
6/17/2014,3216,,,64,82,57,
6/17/2014,3223,,,51,69,,
6/17/2014,3235,,,,96,,
6/17/2014,3244,,,,111,169,
6/17/2014,3246,,,,,,63
6/17/2014,3251,,,,,62,
6/17/2014,3256,,,,,47,58
6/17/2014,3264,,,82,115,,
6/17/2014,3265,,,48,68,,
6/17/2014,3266,,,,,114,
6/17/2014,3267,,,,,83,
6/17/2014,3269,,,,80,56,
6/17/2014,3271,,,,,201,63
6/17/2014,3273,,,47,76,61,53
6/17/2014,3278,,96,56,,,
6/17/2014,3282,92,91,62,73,44,82
6/17/2014,3284,,166,47,,,
6/17/2014,3288,,,,92,,
6/17/2014,3290,,,,,46,
6/17/2014,3296,,,,80,,
6/17/2014,3298,,,,141,,
6/17/2014,3301,,,,,,73
6/17/2014,3303,,,,97,65,
6/17/2014,3304,,,,67,79,
6/17/2014,3313,,149,,,,
6/17/2014,3324,,,,,41,
6/17/2014,333,,,,71,,
6/17/2014,3331,,,,103,,
6/17/2014,3333,,,239,42,48,35
6/17/2014,3339,,119,59,60,,
6/17/2014,334,,,,74,,
6/17/2014,3341,98,,,106,,
6/17/2014,3344,133,122,53,67,54,
6/17/2014,3348,,,281,,,
6/17/2014,3349,,,,192,,
6/17/2014,335,,,,,51,
6/17/2014,3351,,,,,52,
6/17/2014,3352,,,54,,,
6/17/2014,3358,,,52,,,
6/17/2014,3361,,,125,68,103,
6/17/2014,3363,,,,472,,
6/17/2014,3364,,,,75,,
6/17/2014,3365,,118,54,73,52,78
6/17/2014,3370,,,47,95,,
6/17/2014,3378,,,,72,68,78
6/17/2014,3381,,,54,89,70,67
6/17/2014,3383,,,,,,89
6/17/2014,342,,,,,,96
6/17/2014,345,85,136,60,148,61,90
6/17/2014,348,,,43,88,42,
6/17/2014,350,89,348,,,,
6/17/2014,351,,,,95,,
6/17/2014,352,,,,,,155
6/17/2014,354,,,,103,,
6/17/2014,357,,,106,67,,
6/17/2014,359,,123,361,106,50,89
6/17/2014,36,,,,53,58,
6/17/2014,360,,145,55,79,60,
6/17/2014,365,,,,59,64,
6/17/2014,37,,,59,64,63,75
6/17/2014,373,,,229,,,
6/17/2014,383,,,,111,,
6/17/2014,386,,,,51,55,
6/17/2014,391,,,,,58,
6/17/2014,393,,121,63,157,67,94
6/17/2014,394,,,,72,57,
6/17/2014,397,,,,91,67,
6/17/2014,399,,,,,69,116
6/17/2014,4,93,133,,,,
6/17/2014,40,,,74,,,
6/17/2014,400,,,,115,,
6/17/2014,403,,,50,89,,
6/17/2014,41,,,,,71,
6/17/2014,410,,,81,131,,
6/17/2014,411,,,,,60,
6/17/2014,413,,,,58,,
6/17/2014,415,,,,,58,
6/17/2014,418,,,,,64,
6/17/2014,421,,,52,,,
6/17/2014,422,,115,53,63,,
6/17/2014,423,,,,86,65,
6/17/2014,431,,,60,90,,
6/17/2014,434,,,,90,51,
6/17/2014,436,105,117,36,79,41,
6/17/2014,437,92,133,44,,,
6/17/2014,444,,,,116,,
6/17/2014,447,,,,66,,
6/17/2014,450,,,,69,335,53
6/17/2014,453,,123,310,53,65,
6/17/2014,458,,,64,,,
6/17/2014,462,,,,,,78
6/17/2014,466,,,,,64,
6/17/2014,469,,,,83,50,
6/17/2014,474,,,51,,,
6/17/2014,476,131,,,,,
6/17/2014,479,,136,,,,
6/17/2014,48,,160,,,,
6/17/2014,480,97,,,107,56,
6/17/2014,482,,,62,,,
6/17/2014,483,,,,50,306,
6/17/2014,488,,,,,50,
6/17/2014,489,,,,,60,70
6/17/2014,495,,123,,,,
6/17/2014,498,89,,,,,
6/17/2014,50,,226,62,88,71,74
6/17/2014,501,,,,,,74
6/17/2014,506,270,220,132,83,189,162
6/17/2014,507,,,,,,107
6/17/2014,508,,,64,79,,
6/17/2014,510,,,86,110,,
6/17/2014,512,,,,113,,
6/17/2014,513,,148,252,99,71,
6/17/2014,514,,,,60,,
6/17/2014,517,,,62,84,,
6/17/2014,523,,,480,60,,
6/17/2014,526,,,,,49,
6/17/2014,529,,,53,63,60,101
6/17/2014,530,,,,62,78,90
6/17/2014,538,,,,125,,
6/17/2014,54,,121,56,,,
6/17/2014,540,,133,,,,
6/17/2014,542,,,,98,,
6/17/2014,548,,140,,,,
6/17/2014,549,,,,371,489,167
6/17/2014,551,97,,,78,53,
6/17/2014,553,,137,39,80,,
6/17/2014,557,,,,,59,109
6/17/2014,562,,,,63,,
6/17/2014,566,98,123,48,83,,
6/17/2014,569,,,52,75,,
6/17/2014,578,,137,55,64,,
6/17/2014,583,,,411,82,,
6/17/2014,585,,,,,,81
6/17/2014,586,,,48,68,,
6/17/2014,587,,268,,,,
6/17/2014,597,,,121,,,
6/17/2014,607,,,,54,,
6/17/2014,608,,80,53,39,55,71
6/17/2014,61,,,,,,93
6/17/2014,610,,,,316,,
6/17/2014,614,,123,68,66,,
6/17/2014,619,116,,,,,
6/17/2014,62,,,,,80,
6/17/2014,620,,,70,57,54,78
6/17/2014,622,120,122,66,88,63,
6/17/2014,625,,550,,,,
6/17/2014,629,,,51,88,52,77
6/17/2014,63,93,,,,,
6/17/2014,630,,,,88,63,
6/17/2014,631,,,,99,,
6/17/2014,632,,153,,,74,
6/17/2014,633,,,,60,53,
6/17/2014,638,,,,,,101
6/17/2014,644,101,,,,,
6/17/2014,650,,,,,,46
6/17/2014,653,,,,,55,
6/17/2014,663,,,44,63,,
6/17/2014,667,89,,,,,
6/17/2014,669,,,,,59,
6/17/2014,67,,,,,,52
6/17/2014,672,,146,,,,
6/17/2014,676,,146,55,153,,
6/17/2014,678,82,,,,,
6/17/2014,686,,,,,56,47
6/17/2014,690,,139,55,,,108
6/17/2014,692,,,,,55,
6/17/2014,698,,,,,55,
6/17/2014,699,,149,,,,
6/17/2014,70,91,,,,,
6/17/2014,701,,,,106,,
6/17/2014,705,115,,,,,
6/17/2014,706,81,,,,,
6/17/2014,709,,,,,42,56
6/17/2014,71,,,,,42,50
6/17/2014,711,,,,,,112
6/17/2014,718,,,,67,,
6/17/2014,721,,,,63,,
6/17/2014,725,,149,,,,
6/17/2014,726,,,,141,52,97
6/17/2014,73,,144,55,64,423,79
6/17/2014,730,,,,51,,
6/17/2014,738,,,52,98,,
6/17/2014,74,,,,70,61,79
6/17/2014,744,,,,76,,
6/17/2014,745,,,,,51,
6/17/2014,748,,,,,,133
6/17/2014,749,,,,102,,
6/17/2014,75,,,,,96,74
6/17/2014,751,,,,,50,
6/17/2014,754,,,,42,,
6/17/2014,757,,,70,72,,
6/17/2014,766,,,,,46,
6/17/2014,771,,,,,,68
6/17/2014,773,,,,,46,112
6/17/2014,778,,,52,,,
6/17/2014,781,,,,38,,
6/17/2014,782,,,,152,,
6/17/2014,786,,,,,79,63
6/17/2014,788,,,59,91,52,
6/17/2014,790,,,,,50,
6/17/2014,793,,,58,,,
6/17/2014,794,81,113,,,,
6/17/2014,795,,,,95,,
6/17/2014,796,,,,,,65
6/17/2014,80,,131,55,49,,
6/17/2014,800,,,41,,,
6/17/2014,802,,,321,57,,
6/17/2014,803,163,,,,,
6/17/2014,806,,,57,74,,
6/17/2014,808,,,,,92,
6/17/2014,815,,,,81,57,
6/17/2014,816,,,,,57,
6/17/2014,818,113,127,60,,,
6/17/2014,82,,,55,91,57,61
6/17/2014,829,,,,54,53,
6/17/2014,830,82,135,43,76,73,101
6/17/2014,832,,,,,65,
6/17/2014,834,,,,65,,
6/17/2014,845,,,,109,66,
6/17/2014,847,,,56,55,,
6/17/2014,848,,,52,,,
6/17/2014,851,,,,101,,
6/17/2014,853,,,,,67,
6/17/2014,86,,,48,83,,
6/17/2014,860,,,64,94,64,
6/17/2014,868,,179,,,,
6/17/2014,878,84,,,67,68,
6/17/2014,881,,144,,,,
6/17/2014,882,,,,126,,
6/17/2014,889,,,63,56,64,
6/17/2014,891,,150,56,,,
6/17/2014,893,,,52,109,,
6/17/2014,894,,,,,94,
6/17/2014,898,,,,,79,
6/17/2014,90,,,,134,48,93
6/17/2014,904,,,289,65,60,
6/17/2014,907,,,125,,,
6/17/2014,908,,,53,,,
6/17/2014,910,132,102,101,61,63,63
6/17/2014,911,,,107,101,,
6/17/2014,913,,,51,72,81,
6/17/2014,919,,,,,,117
6/17/2014,922,,125,60,71,64,55
6/17/2014,925,,160,50,58,66,81
6/17/2014,931,,,,,76,
6/17/2014,932,101,130,49,79,,
6/17/2014,942,,,42,,,
6/17/2014,95,,84,49,55,,
6/17/2014,953,,,,106,46,
6/17/2014,954,,,,,52,
6/17/2014,956,,,67,91,,
6/17/2014,961,,,,,54,
6/17/2014,965,,154,51,79,66,73
6/17/2014,972,,,,,68,57
6/17/2014,974,,,,86,,
6/17/2014,979,92,144,,,,
6/17/2014,981,100,148,,,,
6/17/2014,983,,137,,,,
6/17/2014,988,93,,,,,
6/17/2014,991,,,,87,69,
6/17/2014,994,,,,59,,
6/18/2014,1001,92,,,,,
6/18/2014,1005,,113,,,,
6/18/2014,1009,102,,,51,63,50
6/18/2014,1012,98,,,,,
6/18/2014,1016,96,,,,,
6/18/2014,1021,,,55,91,,
6/18/2014,1026,,90,51,49,,
6/18/2014,103,94,129,,,,
6/18/2014,1030,,,,93,,
6/18/2014,1033,,148,45,74,65,88
6/18/2014,1034,,153,,,,
6/18/2014,1036,,88,58,46,63,
6/18/2014,1039,,134,47,78,50,77
6/18/2014,1043,,108,104,118,62,60
6/18/2014,1044,,162,,,,
6/18/2014,1049,169,,,,,
6/18/2014,1055,,,,653,,
6/18/2014,1056,,,,109,,
6/18/2014,1057,,,,360,,
6/18/2014,1059,,119,93,66,,
6/18/2014,1061,,,54,76,,
6/18/2014,1066,84,131,,,,
6/18/2014,1082,,124,44,79,49,
6/18/2014,1083,,,,,46,
6/18/2014,1084,,,89,85,63,
6/18/2014,1086,,,48,106,,
6/18/2014,1090,,,,79,77,44
6/18/2014,1094,,,286,91,64,113
6/18/2014,1096,,121,50,70,,
6/18/2014,1098,,,,,81,
6/18/2014,1099,,,,,43,
6/18/2014,1103,,171,,,,
6/18/2014,1105,,,,,50,
6/18/2014,1119,91,122,60,72,51,56
6/18/2014,1124,,,53,92,,
6/18/2014,1138,,154,,,,
6/18/2014,1139,,,,,,101
6/18/2014,1142,,,50,,,
6/18/2014,1144,,,,,,82
6/18/2014,1149,,,,,95,74
6/18/2014,115,,,67,49,57,62
6/18/2014,1154,,97,54,58,83,325
6/18/2014,1159,95,130,50,71,,
6/18/2014,1164,98,,,,,
6/18/2014,1165,,172,53,75,66,
6/18/2014,1167,,,57,114,66,
6/18/2014,1170,,,44,69,54,
6/18/2014,1172,,,,,61,170
6/18/2014,1175,168,138,52,81,58,100
6/18/2014,1179,107,150,,,,
6/18/2014,118,,114,92,71,50,71
6/18/2014,1180,,,,113,61,
6/18/2014,1181,,,,77,,
6/18/2014,1183,,,,82,51,99
6/18/2014,1187,87,103,42,62,,
6/18/2014,119,100,,,,,
6/18/2014,1193,,,,108,,
6/18/2014,1195,,,146,,,
6/18/2014,1196,,,,,67,
6/18/2014,1197,,,,,169,
6/18/2014,1198,,129,50,104,,
6/18/2014,12,,,,,,118
6/18/2014,1200,,,,,,59
6/18/2014,1208,,,175,108,170,77
6/18/2014,121,102,145,,,,
6/18/2014,1210,,,,123,60,74
6/18/2014,1211,,,50,94,47,
6/18/2014,1213,90,96,54,50,63,
6/18/2014,1217,,,54,85,,
6/18/2014,1219,,115,51,63,53,
6/18/2014,1221,,,,,72,
6/18/2014,1223,,,,557,,
6/18/2014,1224,,,,,58,
6/18/2014,1228,,144,,,,
6/18/2014,1230,,,51,,,
6/18/2014,1231,83,,,,,
6/18/2014,1232,,,,,,81
6/18/2014,1233,,,81,96,45,
6/18/2014,1238,,,59,,,
6/18/2014,1242,,,,268,,
6/18/2014,1243,,,,,,76
6/18/2014,1247,,158,48,,,
6/18/2014,126,,187,60,66,65,
6/18/2014,1261,95,,,,,
6/18/2014,1264,107,,,,,
6/18/2014,1268,,,,,55,
6/18/2014,1272,,527,,,,
6/18/2014,1276,,,,,120,
6/18/2014,1278,,,35,50,44,
6/18/2014,1284,,125,260,108,47,84
6/18/2014,1285,,,51,82,61,
6/18/2014,1287,102,,,,90,
6/18/2014,1296,,,,109,46,212
6/18/2014,1297,133,,,,,
6/18/2014,1299,79,111,,,52,
6/18/2014,130,,,53,53,65,
6/18/2014,1300,83,,,,,
6/18/2014,1305,,,,,92,
6/18/2014,1306,,,,94,44,
6/18/2014,1310,83,127,51,,,
6/18/2014,1314,,,460,101,43,
6/18/2014,1317,,,,83,51,86
6/18/2014,1320,,,114,,,
6/18/2014,1321,,,,159,,
6/18/2014,1325,,104,41,73,62,
6/18/2014,1328,,,,109,92,
6/18/2014,133,,,47,126,,
6/18/2014,1334,,109,,,,
6/18/2014,1337,,,,,,86
6/18/2014,134,,,,,106,
6/18/2014,1349,98,,,,,
6/18/2014,1357,79,,,78,,
6/18/2014,1360,,146,,,,
6/18/2014,1362,,,,,84,
6/18/2014,1364,,153,354,117,63,
6/18/2014,1369,,,,47,,
6/18/2014,1372,110,,,50,59,55
6/18/2014,1376,107,141,,,,
6/18/2014,1378,,,45,98,,
6/18/2014,1380,102,,,,,
6/18/2014,1382,90,,,,,
6/18/2014,1387,,99,57,,,
6/18/2014,1389,95,130,,,,
6/18/2014,1390,,,43,68,69,
6/18/2014,1396,120,249,,,,
6/18/2014,1397,,182,,,,
6/18/2014,1398,,147,,,,
6/18/2014,14,,110,46,75,,
6/18/2014,140,,,,,107,55
6/18/2014,1402,,,,,,62
6/18/2014,1405,,,101,135,,
6/18/2014,1410,,,,,,415
6/18/2014,1415,92,127,51,119,,
6/18/2014,1417,,,,62,,
6/18/2014,1420,,,,66,57,65
6/18/2014,1422,,,59,92,51,
6/18/2014,1423,,,,,286,141
6/18/2014,1429,130,,,,,
6/18/2014,1430,,145,62,122,,
6/18/2014,1433,,144,371,64,,
6/18/2014,1438,,,42,66,59,
6/18/2014,1440,91,135,38,95,,
6/18/2014,1444,123,,,,,
6/18/2014,1445,,,39,95,,
6/18/2014,1449,146,,,,,
6/18/2014,1450,,,38,109,55,86
6/18/2014,1463,,,,73,,
6/18/2014,1468,,,50,,,
6/18/2014,1471,,,,66,,
6/18/2014,1479,,,,105,,
6/18/2014,1488,,,,,65,
6/18/2014,149,86,137,42,69,64,71
6/18/2014,1491,,,,55,,
6/18/2014,1495,,,56,85,,
6/18/2014,1499,,,,,79,
6/18/2014,150,,,109,95,,
6/18/2014,1508,,,46,115,42,56
6/18/2014,1514,,,52,79,,
6/18/2014,1515,,140,,,,
6/18/2014,152,,92,46,42,,
6/18/2014,1522,,,,74,,
6/18/2014,1526,,,,77,,
6/18/2014,1532,,,,89,81,
6/18/2014,1536,91,115,46,73,82,
6/18/2014,1539,,,,70,58,
6/18/2014,154,,,47,95,,
6/18/2014,1540,111,,,,,
6/18/2014,1541,107,,,,,
6/18/2014,1547,,,,,,74
6/18/2014,1552,,107,53,59,,
6/18/2014,1554,,,43,101,,
6/18/2014,1555,102,121,59,68,49,81
6/18/2014,1560,,,,102,57,81
6/18/2014,1565,,209,,,,
6/18/2014,1567,,136,,,,
6/18/2014,1572,,160,58,,,
6/18/2014,1573,,,,,46,
6/18/2014,1575,,142,331,,,
6/18/2014,158,,,,,,162
6/18/2014,1580,,,,,77,
6/18/2014,1581,87,127,48,,,
6/18/2014,1582,,,,,63,
6/18/2014,1585,176,142,41,83,54,90
6/18/2014,1588,95,130,38,51,71,
6/18/2014,1593,,,47,76,,
6/18/2014,1594,250,,,234,158,
6/18/2014,1597,,,,52,,
6/18/2014,1599,,132,42,144,39,75
6/18/2014,1604,,,280,,,
6/18/2014,1605,87,124,45,107,50,53
6/18/2014,1609,99,159,,,,
6/18/2014,1613,91,124,53,,,
6/18/2014,1614,,123,,,,
6/18/2014,1615,,,42,112,,
6/18/2014,1621,,,,76,,
6/18/2014,1622,184,126,49,72,65,
6/18/2014,163,,,53,98,66,71
6/18/2014,1632,,,,,41,
6/18/2014,1634,,,,64,,
6/18/2014,1638,,,,88,,
6/18/2014,1641,,142,,,,
6/18/2014,1651,,,,126,,
6/18/2014,1656,,,,,46,
6/18/2014,1658,,101,533,77,,
6/18/2014,1660,,162,,,,
6/18/2014,1662,,,39,87,,
6/18/2014,1669,91,118,56,73,,
6/18/2014,167,,395,,,,
6/18/2014,1670,99,134,61,152,66,82
6/18/2014,1673,,,,,,78
6/18/2014,168,99,300,,,,
6/18/2014,1682,95,118,62,47,58,90
6/18/2014,1683,,149,,,,
6/18/2014,1684,,,,,48,43
6/18/2014,1687,,,,137,74,52
6/18/2014,1689,,,73,98,100,
6/18/2014,1692,176,126,52,66,65,
6/18/2014,1695,,149,51,,,
6/18/2014,1696,,,77,93,,
6/18/2014,1698,99,,,,,
6/18/2014,1702,,294,52,63,53,66
6/18/2014,1706,,140,54,,,
6/18/2014,1714,,96,61,55,55,78
6/18/2014,1715,130,,,,,
6/18/2014,1721,,,53,,,62
6/18/2014,1728,,141,,,,
6/18/2014,1729,,,391,,,
6/18/2014,1731,92,99,45,92,46,
6/18/2014,1735,,,55,53,61,62
6/18/2014,1738,,,51,,,
6/18/2014,1740,,,,,,82
6/18/2014,1741,,,,,,59
6/18/2014,1742,,,,,42,58
6/18/2014,1743,88,,,,,
6/18/2014,1744,,140,43,81,63,75
6/18/2014,1748,,,,,58,
6/18/2014,1751,,,,,,62
6/18/2014,1754,,,,89,,
6/18/2014,1759,94,,,,,
6/18/2014,1767,,,,407,,
6/18/2014,1774,,,,72,,
6/18/2014,1775,102,138,,,55,70
6/18/2014,1778,,256,,,,
6/18/2014,1786,,,,90,,
6/18/2014,1789,,,,,60,59
6/18/2014,1791,,,55,79,,
6/18/2014,1794,,135,50,98,,
6/18/2014,1798,,137,396,76,50,
6/18/2014,180,,,,111,56,66
6/18/2014,1805,,,58,85,,
6/18/2014,1811,473,,,,,
6/18/2014,1813,,,,149,159,
6/18/2014,1814,,,,98,,
6/18/2014,1817,,,75,106,65,
6/18/2014,1819,,,457,133,,
6/18/2014,182,107,147,54,155,,
6/18/2014,1820,,,,,,66
6/18/2014,1821,,,81,85,71,
6/18/2014,1825,,129,,,,
6/18/2014,1828,,,,,,124
6/18/2014,1835,,,,234,,
6/18/2014,184,79,133,43,87,,
6/18/2014,1846,,,,,,106
6/18/2014,185,,,,,,565
6/18/2014,1852,,,,,49,
6/18/2014,1858,,,,248,,
6/18/2014,186,177,126,64,60,74,
6/18/2014,1862,88,131,45,76,,
6/18/2014,1866,,,,112,,
6/18/2014,1867,91,,,,,
6/18/2014,1868,,,,147,,
6/18/2014,1875,,154,54,82,,
6/18/2014,188,,,,61,,
6/18/2014,1881,,,,,73,
6/18/2014,1890,,,106,,,
6/18/2014,1892,,,,,,104
6/18/2014,1896,,,55,54,58,65
6/18/2014,1898,,,50,84,56,117
6/18/2014,190,,173,,,,
6/18/2014,1900,88,123,58,63,59,
6/18/2014,1912,,,63,54,50,65
6/18/2014,1914,,,54,77,56,66
6/18/2014,1916,87,,,,,
6/18/2014,192,91,159,,,,
6/18/2014,193,,,,123,56,117
6/18/2014,1930,,487,71,68,56,55
6/18/2014,1942,,180,,,,
6/18/2014,1944,87,,,,,
6/18/2014,195,,,342,,,
6/18/2014,1955,,134,49,82,67,62
6/18/2014,1958,,156,62,61,,
6/18/2014,1961,,,,51,,
6/18/2014,1968,,,50,97,48,
6/18/2014,1980,,,45,,,
6/18/2014,1984,,,,,,90
6/18/2014,199,,,,98,,
6/18/2014,1990,,,54,,,
6/18/2014,1993,,,,,92,83
6/18/2014,1994,,,63,72,52,
6/18/2014,1998,,191,87,,,
6/18/2014,2,,123,59,115,,
6/18/2014,20,,,,,60,97
6/18/2014,200,91,124,52,60,56,70
6/18/2014,2001,91,,,,,
6/18/2014,2006,,124,59,67,61,
6/18/2014,2012,,,66,89,,
6/18/2014,2018,,,58,,,
6/18/2014,2022,241,120,,,,
6/18/2014,2024,103,,,,,
6/18/2014,2040,111,,,,46,61
6/18/2014,2043,86,129,52,70,61,197
6/18/2014,2045,,,,89,,
6/18/2014,2047,,,,,80,
6/18/2014,2050,191,,,,,
6/18/2014,2052,91,126,34,,,
6/18/2014,2054,,156,47,,,
6/18/2014,2056,,,39,,,
6/18/2014,206,118,153,,,,
6/18/2014,2065,,,,129,,
6/18/2014,2068,,,,66,,
6/18/2014,2071,,,,,158,
6/18/2014,2073,,,45,,,
6/18/2014,2080,,,49,64,54,
6/18/2014,2083,84,114,51,77,51,
6/18/2014,2085,,,114,227,89,150
6/18/2014,2088,,141,61,67,,
6/18/2014,209,,,,,,62
6/18/2014,2090,,,58,65,60,
6/18/2014,2091,95,,,74,,
6/18/2014,2094,95,145,57,,,
6/18/2014,2095,,126,53,64,58,67
6/18/2014,2098,,,,124,,
6/18/2014,2099,,,,110,,
6/18/2014,2105,,,,71,41,89
6/18/2014,2107,,,51,93,54,70
6/18/2014,211,,,,,47,69
6/18/2014,2115,,,,,70,
6/18/2014,2116,,,51,103,72,70
6/18/2014,2118,,,42,86,63,
6/18/2014,212,111,130,53,60,54,91
6/18/2014,2126,,156,,,,
6/18/2014,213,180,133,56,70,50,104
6/18/2014,2134,,,,83,57,82
6/18/2014,2140,94,103,62,54,51,86
6/18/2014,2142,90,,,,,
6/18/2014,2144,100,,,,,
6/18/2014,2153,87,129,47,75,53,86
6/18/2014,2158,,149,137,,,
6/18/2014,216,91,,,,,
6/18/2014,2160,177,138,60,64,66,67
6/18/2014,2164,87,119,42,70,51,66
6/18/2014,2167,92,,,,,
6/18/2014,2174,160,,,,,
6/18/2014,2175,,,,,,69
6/18/2014,2180,172,,,71,,
6/18/2014,2188,,110,85,73,71,
6/18/2014,2193,,,,72,397,
6/18/2014,2195,,136,47,76,60,71
6/18/2014,2197,,,,,,86
6/18/2014,22,,,44,69,54,
6/18/2014,2200,,,,,47,
6/18/2014,2204,94,128,426,48,57,
6/18/2014,2205,158,,,,,
6/18/2014,2209,90,,,,,
6/18/2014,2210,,,,148,,
6/18/2014,2212,,194,,,,
6/18/2014,2222,,,,,56,
6/18/2014,2223,,,49,110,,
6/18/2014,2227,163,,,,,
6/18/2014,2228,86,,,,,
6/18/2014,2231,110,128,44,75,65,73
6/18/2014,2234,95,88,80,74,70,75
6/18/2014,2236,,,45,76,,
6/18/2014,2239,146,,,,,
6/18/2014,2243,84,157,,,,
6/18/2014,2245,,159,,,,
6/18/2014,2246,,,,78,,
6/18/2014,2247,,,,,,85
6/18/2014,2251,,181,,,,
6/18/2014,2254,,,,,,85
6/18/2014,2255,,,,,54,42
6/18/2014,2256,94,140,49,85,58,
6/18/2014,2258,,,45,114,,
6/18/2014,2259,,,295,75,119,89
6/18/2014,226,,,,,50,52
6/18/2014,2268,,,,,122,51
6/18/2014,2269,,,48,101,,
6/18/2014,2271,,,46,70,43,66
6/18/2014,2274,,147,52,81,66,
6/18/2014,2275,87,135,52,102,,
6/18/2014,2278,,,53,90,,
6/18/2014,2280,,,,130,56,
6/18/2014,2283,,,48,78,57,54
6/18/2014,2286,,,,53,,
6/18/2014,2290,,92,67,53,41,86
6/18/2014,2292,,,,104,,
6/18/2014,2295,,,,,57,
6/18/2014,2297,,169,,,,
6/18/2014,2298,98,148,,,,
6/18/2014,23,,,42,89,56,120
6/18/2014,2303,219,,,,,
6/18/2014,2304,,,,105,42,77
6/18/2014,2305,222,,,,,
6/18/2014,2308,,,,,46,
6/18/2014,2309,,225,,,,
6/18/2014,231,,,39,105,73,70
6/18/2014,2310,,,,,62,137
6/18/2014,2315,,,56,102,,
6/18/2014,2316,95,,,,,
6/18/2014,2318,,152,54,77,67,75
6/18/2014,232,99,,,,,
6/18/2014,2320,,,99,,,
6/18/2014,2322,98,,,,,
6/18/2014,2323,,,99,113,61,
6/18/2014,2333,,,,55,,
6/18/2014,2337,,,,101,,
6/18/2014,2342,95,134,,,,
6/18/2014,2343,,,,98,69,
6/18/2014,2347,,,,71,,
6/18/2014,2348,,,,85,,
6/18/2014,235,226,589,42,43,40,43
6/18/2014,2354,,,,74,70,
6/18/2014,2357,,,,78,,
6/18/2014,2358,,,,78,,
6/18/2014,2361,,,77,70,,
6/18/2014,2371,,,50,51,78,
6/18/2014,2375,,,,97,,
6/18/2014,2382,,,574,72,,
6/18/2014,2384,,,,97,,
6/18/2014,2386,91,126,,,,
6/18/2014,2391,,,51,,,
6/18/2014,2403,,,,79,,
6/18/2014,2405,,,,,,59
6/18/2014,2408,,,46,51,,
6/18/2014,2411,,,120,,,
