Date,TripID,Camp2Mnt,Mnt2Park,Park2Euclid
5/17/2015,5630,,,149
5/17/2015,5631,,33,
5/17/2015,5648,58,,
5/17/2015,5649,,95,161
5/17/2015,567,,45,
5/17/2015,5706,,45,142
5/17/2015,5708,,33,146
5/17/2015,571,77,38,
5/17/2015,5719,,,87
5/17/2015,5726,70,33,208
5/17/2015,5733,,,42
5/17/2015,5734,,,169
5/17/2015,5735,84,,
5/17/2015,5736,57,46,
5/17/2015,5738,,64,150
5/17/2015,5742,58,22,
5/17/2015,5743,,,203
5/17/2015,5744,,26,
5/17/2015,5747,,,200
5/17/2015,5749,115,18,146
5/17/2015,5752,46,,
5/17/2015,5754,46,,
5/17/2015,5756,31,18,154
5/17/2015,5761,,26,150
5/17/2015,5777,38,,158
5/17/2015,5782,235,,
5/17/2015,5800,,,239
5/17/2015,5815,,,146
5/17/2015,5818,,,211
5/17/2015,5833,62,18,215
5/17/2015,5836,92,56,162
5/17/2015,5838,,22,188
5/17/2015,585,,64,146
5/17/2015,5852,92,57,
5/17/2015,588,,57,153
5/17/2015,590,,,204
5/17/2015,594,54,30,
5/17/2015,597,,68,138
5/17/2015,605,,46,
5/17/2015,606,,207,142
5/17/2015,614,,34,
5/17/2015,615,,,188
5/17/2015,622,,22,145
5/17/2015,63,50,,146
5/17/2015,643,,56,146
5/17/2015,645,,49,
5/17/2015,65,50,22,165
5/17/2015,655,,64,146
5/17/2015,676,77,88,142
5/17/2015,681,,76,157
5/17/2015,688,,49,150
5/17/2015,693,,30,211
5/17/2015,695,69,,
5/17/2015,715,,,188
5/17/2015,716,,21,
5/17/2015,729,,76,146
5/17/2015,731,,,165
5/17/2015,733,,53,142
5/17/2015,747,,30,145
5/17/2015,750,,19,173
5/17/2015,764,61,18,
5/17/2015,781,,76,146
5/17/2015,785,,53,
5/17/2015,793,84,76,142
5/17/2015,796,65,,
5/17/2015,802,,29,
5/17/2015,803,,,169
5/17/2015,81,,29,146
5/17/2015,815,,,215
5/17/2015,82,73,29,165
5/17/2015,822,108,37,146
5/17/2015,840,,22,150
5/17/2015,849,,61,153
5/17/2015,858,,18,
5/17/2015,86,73,72,
5/17/2015,868,,32,
5/17/2015,874,46,,
5/17/2015,877,142,,
5/17/2015,890,,22,146
5/17/2015,892,80,,
5/17/2015,898,100,,
5/17/2015,911,73,33,
5/17/2015,922,,,211
5/17/2015,925,,53,
5/17/2015,933,88,37,
5/17/2015,935,,49,
5/17/2015,938,84,18,146
5/17/2015,940,65,29,
5/17/2015,944,54,22,149
5/17/2015,949,,18,161
5/17/2015,975,73,26,211
5/17/2015,98,,18,204
5/17/2015,982,96,18,149
5/17/2015,986,,41,
5/18/2015,10,,24,206
5/18/2015,1000,,,144
5/18/2015,1001,,109,
5/18/2015,1003,,56,156
5/18/2015,1006,,32,210
5/18/2015,1018,73,,
5/18/2015,1019,,90,163
5/18/2015,1023,68,28,144
5/18/2015,1027,,66,152
5/18/2015,1034,,55,
5/18/2015,1043,79,17,163
5/18/2015,1044,95,52,125
5/18/2015,1077,442,33,159
5/18/2015,1093,,,145
5/18/2015,1097,,36,
5/18/2015,1098,,,202
5/18/2015,1101,,70,222
5/18/2015,1112,66,,
5/18/2015,1123,,67,
5/18/2015,113,142,36,
5/18/2015,1150,,40,
5/18/2015,1159,115,20,
5/18/2015,116,,82,233
5/18/2015,1160,,102,144
5/18/2015,1163,,63,179
5/18/2015,1166,,25,171
5/18/2015,1187,,,90
5/18/2015,1188,,,145
5/18/2015,1191,,44,
5/18/2015,1202,,108,
5/18/2015,1207,,40,
5/18/2015,121,,,152
5/18/2015,1217,,64,147
5/18/2015,1220,79,56,156
5/18/2015,1228,64,25,
5/18/2015,123,65,40,156
5/18/2015,1233,,25,
5/18/2015,1235,49,20,230
5/18/2015,1237,,,480
5/18/2015,1242,,56,
5/18/2015,1244,,,210
5/18/2015,1245,,,148
5/18/2015,1247,,102,
5/18/2015,1256,,,94
5/18/2015,1257,,,141
5/18/2015,1259,,,183
5/18/2015,1262,,24,206
5/18/2015,1269,,20,195
5/18/2015,1277,,75,
5/18/2015,1278,,117,
5/18/2015,1281,68,71,
5/18/2015,1296,173,,
5/18/2015,1297,135,82,194
5/18/2015,13,,78,152
5/18/2015,130,,209,137
5/18/2015,1300,119,90,
5/18/2015,1303,71,,151
5/18/2015,1321,,,160
5/18/2015,1326,,,20
5/18/2015,1327,,70,164
5/18/2015,1329,97,90,155
5/18/2015,1341,,25,206
5/18/2015,1346,,71,175
5/18/2015,1348,369,21,148
5/18/2015,1350,,17,
5/18/2015,1352,,66,
5/18/2015,1353,,,17
5/18/2015,1362,,,94
5/18/2015,1363,111,98,
5/18/2015,1367,,67,
5/18/2015,1378,,,168
5/18/2015,1384,,21,
5/18/2015,1385,,33,155
5/18/2015,1399,,67,
5/18/2015,1400,,24,152
5/18/2015,1405,176,48,
5/18/2015,1419,,,167
5/18/2015,1421,,21,194
5/18/2015,1429,,,480
5/18/2015,1443,,48,144
5/18/2015,1445,,40,210
5/18/2015,1447,49,,
5/18/2015,1450,,59,156
5/18/2015,1458,,36,148
5/18/2015,1475,,,198
5/18/2015,1486,,25,
5/18/2015,1487,,,55
5/18/2015,1500,,90,
5/18/2015,1505,,,148
5/18/2015,1519,111,,217
5/18/2015,1542,95,71,144
5/18/2015,1544,73,20,
5/18/2015,1550,104,20,206
5/18/2015,1557,,,144
5/18/2015,1578,,74,
5/18/2015,158,79,29,217
5/18/2015,1589,,,214
5/18/2015,1604,,32,221
5/18/2015,1640,,,175
5/18/2015,1643,,109,152
5/18/2015,165,60,106,148
5/18/2015,1660,,55,
5/18/2015,1670,288,32,226
5/18/2015,1678,,,222
5/18/2015,1691,,16,187
5/18/2015,17,92,21,148
5/18/2015,1713,,468,
5/18/2015,1734,,74,
5/18/2015,1736,,20,190
5/18/2015,1738,,36,160
5/18/2015,1739,,55,156
5/18/2015,174,,,17
5/18/2015,1740,,102,
5/18/2015,1742,57,36,
5/18/2015,1745,,25,155
5/18/2015,1748,,44,156
5/18/2015,1752,,21,217
5/18/2015,1756,,37,
5/18/2015,176,,82,152
5/18/2015,1764,72,86,
5/18/2015,1774,123,24,148
5/18/2015,181,,118,144
5/18/2015,1817,,,152
5/18/2015,1830,,,202
5/18/2015,1831,,,152
5/18/2015,1839,,32,
5/18/2015,1848,,102,151
5/18/2015,1851,121,,156
5/18/2015,1853,,28,230
5/18/2015,1856,,62,237
5/18/2015,1858,,51,210
5/18/2015,1861,,,206
5/18/2015,1863,95,33,221
5/18/2015,1865,,56,
5/18/2015,1867,84,70,222
5/18/2015,1888,,28,214
5/18/2015,19,92,35,152
5/18/2015,1911,,,179
5/18/2015,1913,,25,148
5/18/2015,1927,,,372
5/18/2015,1931,,,151
5/18/2015,1936,,,59
5/18/2015,1937,,17,148
5/18/2015,194,308,,
5/18/2015,1940,,82,179
5/18/2015,1942,,70,145
5/18/2015,1947,,70,
5/18/2015,195,53,25,167
5/18/2015,1951,,39,222
5/18/2015,1959,,60,
5/18/2015,1967,,33,
5/18/2015,1974,103,17,202
5/18/2015,1983,80,,
5/18/2015,200,108,,
5/18/2015,2004,,94,159
5/18/2015,2008,,98,144
5/18/2015,2009,49,52,
5/18/2015,2024,111,44,144
5/18/2015,2026,69,32,148
5/18/2015,2028,,44,
5/18/2015,2045,46,,175
5/18/2015,2056,,,237
5/18/2015,2060,247,39,
5/18/2015,2068,,40,
5/18/2015,2076,,74,156
5/18/2015,2080,,36,144
5/18/2015,2083,,98,
5/18/2015,2090,,,94
5/18/2015,2095,,94,156
5/18/2015,2099,102,71,
5/18/2015,2103,,24,
5/18/2015,2104,107,28,152
5/18/2015,2111,,,172
5/18/2015,2113,,74,152
5/18/2015,2125,,59,
5/18/2015,2130,,28,152
5/18/2015,2134,,20,156
5/18/2015,2153,,43,144
5/18/2015,2162,,16,
5/18/2015,2169,,,17
5/18/2015,2175,,,75
5/18/2015,2180,,21,141
5/18/2015,2182,,,422
5/18/2015,2192,95,,
5/18/2015,2195,,28,
5/18/2015,2200,,,148
5/18/2015,2203,,28,152
5/18/2015,2208,,,187
5/18/2015,2211,49,17,
5/18/2015,2212,,20,
5/18/2015,2214,,28,
5/18/2015,2215,,20,
5/18/2015,2225,,51,
5/18/2015,2227,,28,
5/18/2015,2232,,28,
5/18/2015,2243,,,222
5/18/2015,2248,74,20,202
5/18/2015,2257,,25,217
5/18/2015,2259,99,44,147
5/18/2015,2265,74,24,
5/18/2015,2267,,20,
5/18/2015,2272,77,97,148
5/18/2015,2273,,47,
5/18/2015,2276,,16,171
5/18/2015,2280,,,190
5/18/2015,2294,,21,
5/18/2015,2297,108,32,148
5/18/2015,2305,,28,213
5/18/2015,2314,,32,218
5/18/2015,233,142,21,
5/18/2015,2334,,90,144
5/18/2015,2355,65,47,206
5/18/2015,2363,386,67,167
5/18/2015,2395,46,66,149
5/18/2015,2401,,,102
5/18/2015,2403,,78,
5/18/2015,2405,65,82,
5/18/2015,2415,,78,221
5/18/2015,2418,72,28,144
5/18/2015,2421,53,29,175
5/18/2015,2422,119,51,160
5/18/2015,2431,119,17,225
5/18/2015,2448,,,186
5/18/2015,2450,122,40,
5/18/2015,2451,328,71,144
5/18/2015,2453,,51,384
5/18/2015,2467,,,144
5/18/2015,2476,,,225
5/18/2015,248,99,48,
5/18/2015,2488,119,28,164
5/18/2015,249,,,210
5/18/2015,2504,,48,
5/18/2015,2529,,,225
5/18/2015,2534,,117,226
5/18/2015,255,69,55,159
5/18/2015,256,369,,136
5/18/2015,2561,,32,
5/18/2015,2582,162,66,230
5/18/2015,2589,,44,148
5/18/2015,2608,79,41,148
5/18/2015,2612,66,82,148
5/18/2015,263,87,,
5/18/2015,2634,64,52,152
5/18/2015,264,,,156
5/18/2015,266,87,,
5/18/2015,2674,,,198
5/18/2015,2675,,,75
5/18/2015,2687,,,36
5/18/2015,2690,,28,
5/18/2015,2705,,59,
5/18/2015,2717,60,,160
5/18/2015,2722,110,44,152
5/18/2015,2729,,,236
5/18/2015,2730,92,24,
5/18/2015,2732,69,24,
5/18/2015,2733,,56,144
5/18/2015,2759,,60,
5/18/2015,2771,,106,
5/18/2015,2779,,36,148
5/18/2015,278,111,71,
5/18/2015,2780,,,183
5/18/2015,2783,,21,198
5/18/2015,2793,,,152
5/18/2015,2795,,17,144
5/18/2015,2797,,28,202
5/18/2015,2798,,140,218
5/18/2015,2799,77,24,167
5/18/2015,28,68,87,
5/18/2015,2805,,,44
5/18/2015,2825,,,244
5/18/2015,2841,,71,
5/18/2015,2848,,89,152
5/18/2015,2865,53,248,
5/18/2015,2866,,113,284
5/18/2015,287,127,24,148
5/18/2015,2886,133,64,151
5/18/2015,2895,,,109
5/18/2015,2900,,109,160
5/18/2015,2904,,79,152
5/18/2015,2924,91,60,144
5/18/2015,2933,,,17
5/18/2015,294,107,59,149
5/18/2015,2948,,24,
5/18/2015,2951,,28,
5/18/2015,2953,,32,214
5/18/2015,2962,,,187
5/18/2015,2970,,86,
5/18/2015,2984,,32,
5/18/2015,2988,107,28,183
5/18/2015,2989,,71,
5/18/2015,2991,,55,148
5/18/2015,2995,427,36,
5/18/2015,2999,39,24,144
5/18/2015,3,,28,152
5/18/2015,3010,46,,
5/18/2015,3012,,21,152
5/18/2015,3014,,25,152
5/18/2015,3050,,,268
5/18/2015,3051,,31,
5/18/2015,3052,,28,
5/18/2015,3055,,28,191
5/18/2015,3057,,48,144
5/18/2015,3061,61,28,
5/18/2015,3067,,20,171
5/18/2015,3069,,124,
5/18/2015,3072,,,152
5/18/2015,3073,,,94
5/18/2015,308,,24,214
5/18/2015,3098,87,90,
5/18/2015,3099,389,78,
5/18/2015,3105,,,199
5/18/2015,3106,,,98
5/18/2015,3107,53,55,
5/18/2015,3114,104,,
5/18/2015,3127,,28,182
5/18/2015,3128,,28,
5/18/2015,3134,,43,
5/18/2015,3139,,,78
5/18/2015,315,,17,160
5/18/2015,3151,,43,
5/18/2015,3153,,28,171
5/18/2015,3159,,97,
5/18/2015,3163,,,71
5/18/2015,3164,,,25
5/18/2015,3171,,28,214
5/18/2015,318,,98,152
5/18/2015,319,65,144,148
5/18/2015,320,57,94,160
5/18/2015,3201,,74,372
5/18/2015,3206,,32,476
5/18/2015,321,,,163
5/18/2015,3213,51,74,
5/18/2015,3215,,63,
5/18/2015,3220,54,,
5/18/2015,3222,,,148
5/18/2015,3228,,20,225
5/18/2015,3238,,39,160
5/18/2015,3239,116,,
5/18/2015,3250,,16,349
5/18/2015,3253,,90,
5/18/2015,3258,,72,148
5/18/2015,3261,69,82,155
5/18/2015,3273,,33,151
5/18/2015,3278,131,35,153
5/18/2015,3288,92,79,
5/18/2015,3293,,,167
5/18/2015,33,77,,
5/18/2015,3319,,32,148
5/18/2015,3323,,36,
5/18/2015,3327,,78,186
5/18/2015,3338,,,214
5/18/2015,3339,,74,
5/18/2015,3346,,75,213
5/18/2015,3349,,418,
5/18/2015,335,119,17,156
5/18/2015,3352,,,148
5/18/2015,3353,,,194
5/18/2015,3365,,25,213
5/18/2015,3368,,28,225
5/18/2015,3375,,105,
5/18/2015,3395,57,,
5/18/2015,34,,,152
5/18/2015,3403,,21,
5/18/2015,3420,97,35,
5/18/2015,3425,,78,152
5/18/2015,3426,,,148
5/18/2015,3431,53,121,144
5/18/2015,3450,,28,210
5/18/2015,3451,,,94
5/18/2015,3454,,40,155
5/18/2015,3456,,74,
5/18/2015,3476,,89,
5/18/2015,3481,,36,163
5/18/2015,3496,89,27,
5/18/2015,3497,,,167
5/18/2015,350,,,176
5/18/2015,3504,,32,
5/18/2015,3508,,67,167
5/18/2015,3514,,21,209
5/18/2015,3529,,,245
5/18/2015,3530,,,86
5/18/2015,3532,,40,145
5/18/2015,3540,,,105
5/18/2015,356,,51,145
5/18/2015,3565,,33,155
5/18/2015,3567,,78,144
5/18/2015,3578,,28,171
5/18/2015,3581,,,90
5/18/2015,3583,,74,148
5/18/2015,3584,107,,
5/18/2015,3588,,64,140
5/18/2015,3604,,59,237
5/18/2015,3606,38,,
5/18/2015,3613,,82,
5/18/2015,3616,,25,202
5/18/2015,3619,79,,
5/18/2015,3633,87,29,206
5/18/2015,3635,114,52,217
5/18/2015,3642,,90,182
5/18/2015,3643,,,98
5/18/2015,3648,60,28,
5/18/2015,3652,83,52,
5/18/2015,3655,61,43,149
5/18/2015,3660,,,32
5/18/2015,3663,65,109,218
5/18/2015,3668,,36,
5/18/2015,3674,91,36,152
5/18/2015,3680,57,28,144
5/18/2015,3685,,,144
5/18/2015,369,68,44,218
5/18/2015,3693,,67,148
5/18/2015,3699,288,,
5/18/2015,3705,,,17
5/18/2015,3712,81,27,
5/18/2015,3729,,,94
5/18/2015,3747,,,191
5/18/2015,3749,,20,217
5/18/2015,3753,79,71,226
5/18/2015,3754,,36,
5/18/2015,3769,,,140
5/18/2015,3788,161,74,
5/18/2015,3789,,,40
5/18/2015,3790,,29,163
5/18/2015,3794,,44,194
5/18/2015,3809,,105,164
5/18/2015,3810,,44,213
5/18/2015,3812,84,,
5/18/2015,3813,85,40,151
5/18/2015,3817,,71,
5/18/2015,3822,184,,
5/18/2015,3836,,,225
5/18/2015,3853,,83,148
5/18/2015,3860,,21,191
5/18/2015,3886,127,17,210
5/18/2015,3892,126,21,213
5/18/2015,3902,103,,
5/18/2015,392,72,,
5/18/2015,3920,106,44,152
5/18/2015,3925,,40,171
5/18/2015,3950,,63,
5/18/2015,3953,,29,144
5/18/2015,396,49,,
5/18/2015,3972,96,20,249
5/18/2015,3981,,,221
5/18/2015,3982,102,,
5/18/2015,3987,,,70
5/18/2015,3989,53,24,210
5/18/2015,3992,96,59,245
5/18/2015,4007,75,17,214
5/18/2015,4013,,36,148
5/18/2015,4026,57,,322
5/18/2015,4029,91,28,152
5/18/2015,403,,79,144
5/18/2015,4033,,25,194
5/18/2015,4035,92,70,218
5/18/2015,4038,108,32,
5/18/2015,404,,74,155
5/18/2015,4041,49,24,156
5/18/2015,4043,,86,156
5/18/2015,4052,,24,210
5/18/2015,4075,330,52,217
5/18/2015,4084,,25,
5/18/2015,4090,,40,210
5/18/2015,4095,49,,
5/18/2015,4106,61,78,152
5/18/2015,414,,54,
5/18/2015,415,,,125
5/18/2015,4156,69,28,176
5/18/2015,4166,,,93
5/18/2015,4186,,32,
5/18/2015,4197,108,51,152
5/18/2015,4200,57,109,176
5/18/2015,4222,,67,465
5/18/2015,4246,69,39,214
5/18/2015,4255,102,52,214
5/18/2015,4256,87,,
5/18/2015,4268,185,24,
5/18/2015,4273,,85,152
5/18/2015,4290,,40,148
5/18/2015,4305,46,59,213
5/18/2015,4310,,89,
5/18/2015,4326,,40,144
5/18/2015,4327,150,,
5/18/2015,4338,,44,218
5/18/2015,4349,,24,
5/18/2015,4368,,44,
5/18/2015,4392,53,59,148
5/18/2015,4393,79,40,148
5/18/2015,44,91,56,198
5/18/2015,4405,,,179
5/18/2015,4412,,,236
5/18/2015,4421,127,,
5/18/2015,4423,87,25,148
5/18/2015,4439,,16,187
5/18/2015,444,76,56,205
5/18/2015,4444,,31,145
5/18/2015,4474,,,186
5/18/2015,4475,,,55
5/18/2015,4497,107,16,152
5/18/2015,4507,,,29
5/18/2015,4527,,66,148
5/18/2015,4535,61,,
5/18/2015,4564,,256,
5/18/2015,4567,50,,206
5/18/2015,457,,67,152
5/18/2015,4577,76,,156
5/18/2015,458,116,36,
5/18/2015,4607,118,,
5/18/2015,4612,49,25,152
5/18/2015,4620,141,91,
5/18/2015,4621,,,21
5/18/2015,4622,,82,653
5/18/2015,4637,,48,190
5/18/2015,4638,,97,148
5/18/2015,4642,,24,237
5/18/2015,4646,,,152
5/18/2015,4647,72,25,217
5/18/2015,4648,,,21
5/18/2015,4651,99,67,
5/18/2015,4653,,71,144
5/18/2015,4657,,,79
5/18/2015,4665,,,109
5/18/2015,4666,,,179
5/18/2015,4672,,,152
5/18/2015,468,,74,156
5/18/2015,4686,,24,148
5/18/2015,4701,,20,
5/18/2015,4735,,,217
5/18/2015,4755,,44,
5/18/2015,4758,,39,156
5/18/2015,4761,138,75,144
5/18/2015,4763,64,48,148
5/18/2015,4778,58,47,
5/18/2015,4782,,36,152
5/18/2015,4783,64,44,152
5/18/2015,48,84,16,156
5/18/2015,480,61,,
5/18/2015,4800,126,33,148
5/18/2015,4801,,,194
5/18/2015,4804,49,63,148
5/18/2015,4808,62,,
5/18/2015,4829,,74,
5/18/2015,4832,620,86,
5/18/2015,4843,111,48,136
5/18/2015,4847,,,102
5/18/2015,4853,,48,191
5/18/2015,4856,,,28
5/18/2015,4863,,21,
5/18/2015,4869,,375,
5/18/2015,4874,,,51
5/18/2015,4878,79,33,190
5/18/2015,4881,,36,
5/18/2015,4888,100,20,175
5/18/2015,4891,107,,
5/18/2015,4901,,36,
5/18/2015,4917,118,37,144
5/18/2015,4931,153,,
5/18/2015,4936,,79,
5/18/2015,4938,107,90,144
5/18/2015,4946,64,,
5/18/2015,4956,,,179
5/18/2015,4961,53,78,
5/18/2015,4962,,52,
5/18/2015,4968,,40,152
5/18/2015,4973,65,28,148
5/18/2015,498,,63,
5/18/2015,4989,68,303,
5/18/2015,500,,86,144
5/18/2015,5004,,322,
5/18/2015,5005,193,55,
5/18/2015,5010,,79,140
5/18/2015,5011,84,28,
5/18/2015,5018,,28,167
5/18/2015,5021,,51,145
5/18/2015,5031,53,24,
5/18/2015,5034,92,,
5/18/2015,5035,,,67
5/18/2015,5043,,101,237
5/18/2015,5055,,63,225
5/18/2015,5056,50,51,144
5/18/2015,5066,,,218
5/18/2015,5083,,35,152
5/18/2015,5096,,44,145
5/18/2015,5098,101,50,
5/18/2015,51,,101,160
5/18/2015,5100,,,118
5/18/2015,5101,,78,156
5/18/2015,5106,114,118,152
5/18/2015,5107,145,71,148
5/18/2015,5108,,,28
5/18/2015,5135,95,40,
5/18/2015,5153,54,36,
5/18/2015,5164,111,40,152
5/18/2015,5168,,33,148
5/18/2015,5181,,,210
5/18/2015,5189,185,,
5/18/2015,519,,113,225
5/18/2015,5211,,101,160
5/18/2015,523,,27,
5/18/2015,5233,,,17
5/18/2015,5234,,20,148
5/18/2015,5239,103,,
5/18/2015,5241,178,,
5/18/2015,5252,,,78
5/18/2015,5253,,,156
5/18/2015,5257,92,36,225
5/18/2015,5267,,28,218
5/18/2015,5269,,44,148
5/18/2015,5273,130,25,144
5/18/2015,5276,54,20,198
5/18/2015,5291,,32,225
5/18/2015,5295,,,52
5/18/2015,5296,,,51
5/18/2015,5316,,,237
5/18/2015,5337,,78,152
5/18/2015,5350,,63,
5/18/2015,5354,87,36,148
5/18/2015,5357,,47,148
5/18/2015,5361,103,63,198
5/18/2015,5379,69,62,226
5/18/2015,5386,57,52,148
5/18/2015,5390,93,16,198
5/18/2015,5405,,33,
5/18/2015,5407,,,194
5/18/2015,5410,106,,
5/18/2015,5419,,,214
5/18/2015,5420,,,179
5/18/2015,5422,,27,
5/18/2015,5427,,51,163
5/18/2015,5442,53,78,156
5/18/2015,5476,89,47,140
5/18/2015,5477,,,106
5/18/2015,5478,,,156
5/18/2015,5482,104,32,221
5/18/2015,5484,,82,241
5/18/2015,5504,100,47,140
5/18/2015,5505,,33,148
5/18/2015,5509,120,,144
5/18/2015,5514,,24,156
5/18/2015,5517,,21,163
5/18/2015,553,,17,209
5/18/2015,5535,76,163,
5/18/2015,5548,,128,
5/18/2015,5558,69,24,172
5/18/2015,5565,57,67,229
5/18/2015,5567,46,32,
5/18/2015,5586,,47,148
5/18/2015,5591,,,91
5/18/2015,5592,,,164
5/18/2015,560,,,40
5/18/2015,5609,54,16,
5/18/2015,5619,,97,172
5/18/2015,562,,55,148
5/18/2015,5622,,,237
5/18/2015,5627,87,91,148
5/18/2015,5635,85,74,
5/18/2015,5641,127,20,214
5/18/2015,5647,60,114,148
5/18/2015,5666,80,59,148
5/18/2015,5670,46,24,
5/18/2015,5679,,59,
5/18/2015,568,,,98
5/18/2015,5685,83,141,144
5/18/2015,569,,190,
5/18/2015,5700,61,40,210
5/18/2015,5706,111,136,149
5/18/2015,5729,54,32,148
5/18/2015,573,,51,145
5/18/2015,5741,,52,252
5/18/2015,5765,,59,148
5/18/2015,5771,,,256
5/18/2015,5774,,66,144
5/18/2015,5787,112,28,213
5/18/2015,58,57,43,218
5/18/2015,581,,,17
5/18/2015,5833,,78,
5/18/2015,5850,106,71,210
5/18/2015,5854,48,79,141
5/18/2015,5863,72,,
5/18/2015,5866,149,79,148
5/18/2015,587,,39,
5/18/2015,5882,,51,148
5/18/2015,59,,20,
5/18/2015,5910,,,194
5/18/2015,5928,,47,187
5/18/2015,5929,80,24,222
5/18/2015,5938,,59,221
5/18/2015,5941,57,39,
5/18/2015,5945,58,81,148
5/18/2015,5956,,59,221
5/18/2015,5960,131,341,
5/18/2015,5970,,21,190
5/18/2015,5980,,,102
5/18/2015,5981,,,171
5/18/2015,5988,,51,183
5/18/2015,60,,64,152
5/18/2015,600,,56,
5/18/2015,6023,,24,214
5/18/2015,6026,,90,152
5/18/2015,6029,,82,144
5/18/2015,6034,,,90
5/18/2015,6048,72,21,214
5/18/2015,6050,142,36,213
5/18/2015,6060,,,36
5/18/2015,6061,,,79
5/18/2015,6065,,24,206
5/18/2015,6068,,,229
5/18/2015,6082,,,51
5/18/2015,6088,,,152
5/18/2015,6089,106,52,148
5/18/2015,6110,400,48,183
5/18/2015,6114,,,44
5/18/2015,6115,,24,152
5/18/2015,6124,,59,156
5/18/2015,6125,,,52
5/18/2015,6126,,117,210
5/18/2015,6141,,55,179
5/18/2015,6142,,,102
5/18/2015,6143,,47,160
5/18/2015,6153,487,,
5/18/2015,6156,41,17,144
5/18/2015,618,61,71,
5/18/2015,6189,,39,175
5/18/2015,6198,84,,
5/18/2015,622,,28,
5/18/2015,6227,68,,
5/18/2015,6233,,17,
5/18/2015,6248,60,52,140
5/18/2015,625,,24,
5/18/2015,6250,,97,152
5/18/2015,6253,119,51,144
5/18/2015,6254,,32,168
5/18/2015,6264,,,237
5/18/2015,6265,,40,
5/18/2015,6266,,75,159
5/18/2015,6304,,63,148
5/18/2015,6312,,25,152
5/18/2015,6314,,,148
5/18/2015,6316,131,,
5/18/2015,6321,,70,
5/18/2015,6327,,70,233
5/18/2015,6339,,,214
5/18/2015,6365,96,,
5/18/2015,6369,,,110
5/18/2015,6375,,21,148
5/18/2015,6377,,62,
5/18/2015,638,,25,
5/18/2015,6383,,,168
5/18/2015,6393,,40,213
5/18/2015,6395,,55,233
5/18/2015,6409,,17,
5/18/2015,6416,,79,175
5/18/2015,6418,,70,214
5/18/2015,6419,,,156
5/18/2015,6423,,63,
5/18/2015,6430,,,159
5/18/2015,6435,,67,
5/18/2015,6446,,21,148
5/18/2015,6448,,24,
5/18/2015,6450,,,37
5/18/2015,6454,122,28,
5/18/2015,6462,,,194
5/18/2015,6463,42,,
5/18/2015,6468,,25,144
5/18/2015,6477,,40,
5/18/2015,6479,,55,
5/18/2015,6482,,,160
5/18/2015,6485,,39,152
5/18/2015,6497,,28,152
5/18/2015,651,,21,
5/18/2015,6523,,,164
5/18/2015,6527,76,67,156
5/18/2015,653,,20,167
5/18/2015,6537,,29,155
5/18/2015,6545,,,214
5/18/2015,6550,,,178
5/18/2015,6552,,16,183
5/18/2015,6562,,,90
5/18/2015,6570,153,,
5/18/2015,6571,134,,
5/18/2015,6596,110,,
5/18/2015,6600,75,33,221
5/18/2015,6613,,,171
5/18/2015,6615,,32,175
5/18/2015,6617,,17,
5/18/2015,6624,,24,171
5/18/2015,6626,,,144
5/18/2015,6630,,,183
5/18/2015,6637,,,218
5/18/2015,6643,61,,
5/18/2015,6690,,33,
5/18/2015,6692,,20,
5/18/2015,6701,261,36,160
5/18/2015,6708,,71,175
5/18/2015,671,,87,152
5/18/2015,6724,,,214
5/18/2015,6726,,36,148
5/18/2015,6727,,40,148
5/18/2015,6729,,,179
5/18/2015,6731,,59,
5/18/2015,6742,,36,210
5/18/2015,6757,,43,237
5/18/2015,6761,,83,
5/18/2015,6773,,36,
5/18/2015,6775,83,52,
5/18/2015,6781,108,59,167
5/18/2015,6787,,36,156
5/18/2015,6794,100,82,156
5/18/2015,6799,,,202
5/18/2015,6800,77,66,152
5/18/2015,6807,72,60,205
5/18/2015,6820,,,172
5/18/2015,6824,,44,240
5/18/2015,6853,,28,245
5/18/2015,6858,111,20,222
5/18/2015,6865,,29,410
5/18/2015,6874,,20,218
5/18/2015,6876,104,28,159
5/18/2015,6880,60,,
5/18/2015,6881,41,24,156
5/18/2015,6889,,,202
5/18/2015,6893,110,79,
5/18/2015,6895,53,67,156
5/18/2015,6896,81,39,
5/18/2015,6898,95,75,
5/18/2015,6902,141,60,
5/18/2015,6916,104,82,
5/18/2015,6917,,28,
5/18/2015,6929,,62,141
5/18/2015,6935,,24,
5/18/2015,6940,,,160
5/18/2015,6941,,,55
5/18/2015,6946,,25,147
5/18/2015,6953,,,36
5/18/2015,6954,,32,221
5/18/2015,6964,,63,175
5/18/2015,6975,,17,160
5/18/2015,6982,,82,
5/18/2015,6987,,,97
5/18/2015,7000,,21,
5/18/2015,7015,,31,
5/18/2015,7019,130,,210
5/18/2015,7034,,20,156
5/18/2015,7038,122,,
5/18/2015,7039,,,28
5/18/2015,7040,,117,167
5/18/2015,7059,,28,179
5/18/2015,7060,120,28,217
5/18/2015,7063,,,206
5/18/2015,7114,107,90,206
5/18/2015,7116,,,60
5/18/2015,7128,49,17,140
5/18/2015,7129,80,44,202
5/18/2015,713,,28,148
5/18/2015,7137,71,33,152
5/18/2015,7139,91,56,198
5/18/2015,7149,54,32,144
5/18/2015,715,,93,
5/18/2015,7151,,28,191
5/18/2015,7176,103,51,145
5/18/2015,7188,,17,152
5/18/2015,7197,,29,
